Month,Category,shop_code,City,shop_type,Num Proj Factor,ACV Proj Factor,MKt segment3,MKt segment4,Urbanity,MKt segment5,Product_code,Vendor,Brand,Flavor,Packing_type,Size,Sub_brand,SKU,OpeningStock,Purchase,Stk1,Stk2,Price,Weights,Sale,Volume,Value,Purchase_Volume,Total_Stock_Volume,Forward_Stock_Volume,MKt segment2,MKt segment6,MKt segment7,MKt segment9
4,C,110,CityJ,StoreType4,64.57142857,95.9292017,Grocery,Province1,ROU,District2,309,Dr Pepper,AnW Cream Soda,Lamonade,PET,1 LT,Pepsi Cola Lime,(309) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1 LT - Dr Pepper,4,29,4.0,0.0,70,1000,76.5,45030.5,106513.5,29000,4000,4000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
4,C,110,CityJ,StoreType4,18.19230769,22.47812064,Grocery,Province1,ROU,District2,1128,Dr Pepper,Bluna Orange,Citrus,PET,1 LT,Seagram G Ale,(1128) | Bluna Orange | Seagram G Ale - Citrus - 1 LT - Dr Pepper,5,23,4.0,0.0,70,1000,21.5,16530.5,4813.5,23000,4000,4000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
4,C,110,CityJ,StoreType4,34.71075723,48.012233339999995,Grocery,Province1,ROU,District2,432,Dr Pepper,Chupa Chups Grape,Cola,PET,1 LT,7Up Cherry,(432) | Chupa Chups Grape | 7Up Cherry - Cola - 1 LT - Dr Pepper,4,23,4.0,0.0,70,1000,123.5,115530.5,98013.5,23000,4000,4000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
4,C,110,CityJ,StoreType4,48.42647059,48.012233339999995,Grocery,Province1,ROU,District2,229,Dr Pepper,Crush Strawberry Soda,Orange,PET,1 LT,Sprite,(229) | Crush Strawberry Soda | Sprite - Orange - 1 LT - Dr Pepper,4,23,4.0,0.0,70,1000,171.5,29030.5,3863.5,23000,4000,4000,Rest of urban Overall,National Urban,District2 Franchise,Grocery (Urban)
4,C,112,CityI,kioskType2,151.0306324,12.97118158,Grocery,Province1,ROU,District3,704,Dr Pepper,AnW Cream Soda,Lamonade,PET,500 ML,Pepsi Cola Lime,(704) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 500 ML - Dr Pepper,5,0,0.0,0.0,50,500,25.5,1280.5,1443.5,0,0,0,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,112,CityI,kioskType2,14.55,48.012233339999995,Grocery,Province1,ROU,District3,19,Dr Pepper,AnW Cream Soda,Lamonade,PET,1.5 LT,Pepsi Cola Lime,(19) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1.5 LT - Dr Pepper,9,20,5.0,12.0,100,1500,133.5,43030.5,1263.5,30000,25500,7500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,112,CityI,kioskType2,56.9375,75.06670978,Grocery,Province1,ROU,District3,1127,Munaken,Diet Coke,Apple,PET,500 ML,Tango Apple,(1127) | Diet Coke | Tango Apple - Apple - 500 ML - Munaken,5,11,5.0,0.0,50,500,6.5,3530.5,763.5,5500,2500,2500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,112,CityI,kioskType2,14.55,48.012233339999995,Grocery,Province1,ROU,District3,690,Munaken,Diet Coke,Apple,PET,1.5 LT,Tango Apple,(690) | Diet Coke | Tango Apple - Apple - 1.5 LT - Munaken,5,23,5.0,12.0,100,1500,39.5,11030.5,69013.5,34500,25500,7500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,112,CityI,kioskType2,71.35849243,23.91858801,Grocery,Province1,ROU,District3,390, Africola,Afri Cola,Cola,PET,500 ML,Pinecola,(390) | Afri Cola | Pinecola - Cola - 500 ML -  Africola,0,42,5.0,24.0,50,500,44.5,319149.2633,1573.5,21000,14500,2500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,112,CityI,kioskType2,39.45,84.165686,Grocery,Province1,ROU,District3,390, Africola,Afri Cola,Cola,PET,1.5 LT,Pinecola,(390) | Afri Cola | Pinecola - Cola - 1.5 LT -  Africola,0,21,5.0,12.0,100,1500,29.5,276880.7754,3313.5,31500,25500,7500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,112,CityI,kioskType2,11.807692308,41.850039339999995,Grocery,Province1,ROU,District3,276, Africola,Almdudler,Orange,PET,500 ML,Pepsi Vanilla,(276) | Almdudler | Pepsi Vanilla - Orange - 500 ML -  Africola,6,0,0.0,0.0,50,500,50.5,268238.3428,113.5,0,0,0,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,112,CityI,kioskType2,79.59327604,23.91858801,Grocery,Province1,ROU,District3,1127, Africola,Almdudler,Orange,PET,1.5 LT,Pepsi Vanilla,(1127) | Almdudler | Pepsi Vanilla - Orange - 1.5 LT -  Africola,9,21,5.0,12.0,100,1500,44.5,63780.5,2463.5,31500,25500,7500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,112,CityI,kioskType2,101.15196078,12.740123740000001,Grocery,Province1,ROU,District3,310,Dr Pepper,Crush Strawberry Soda,Orange,PET,500 ML,Sprite,(310) | Crush Strawberry Soda | Sprite - Orange - 500 ML - Dr Pepper,5,40,8.0,24.0,50,500,66.5,16030.5,29263.5,20000,16000,4000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,112,CityI,kioskType2,81.4050207,24.49028927,Grocery,Province1,ROU,District3,690,Dr Pepper,Crush Strawberry Soda,Orange,PET,1.5 LT,Sprite,(690) | Crush Strawberry Soda | Sprite - Orange - 1.5 LT - Dr Pepper,3,20,5.0,12.0,100,1500,67.5,1206965.793,4013.5,30000,25500,7500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,112,CityI,kioskType2,79.59327604,12.97118158,Grocery,Province1,ROU,District3,1084,Dr Pepper,Bluna Orange,Citrus,PET,500 ML,Seagram G Ale,(1084) | Bluna Orange | Seagram G Ale - Citrus - 500 ML - Dr Pepper,6,0,0.0,0.0,50,500,6.5,20030.5,31013.5,0,0,0,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,112,CityI,kioskType2,16.67741412,95.9292017,Grocery,Province1,ROU,District3,21,Dr Pepper,Chupa Chups Grape,Cola,PET,500 ML,7Up Cherry,(21) | Chupa Chups Grape | 7Up Cherry - Cola - 500 ML - Dr Pepper,5,0,0.0,0.0,50,500,27.5,54030.5,2493.5,0,0,0,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,112,CityI,kioskType2,101.15196078,95.9292017,Grocery,Province1,ROU,District3,1127,Dr Pepper,Chupa Chups Grape,Cola,PET,1.5 LT,7Up Cherry,(1127) | Chupa Chups Grape | 7Up Cherry - Cola - 1.5 LT - Dr Pepper,9,20,6.0,12.0,100,1500,41.5,1315069.308,2183.5,30000,27000,9000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,112,CityI,kioskType2,11.807692308,48.012233339999995,Grocery,Province1,ROU,District3,136, Africola,Big Peach Soda,Lamonade,PET,500 ML,Rubicon Sparkling Guava,(136) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 500 ML -  Africola,17,42,5.0,24.0,50,500,10.5,2780.5,1703.5,21000,14500,2500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,112,CityI,kioskType2,14.55,49.32937553,Grocery,Province1,ROU,District3,306, Africola,Big Peach Soda,Lamonade,PET,1.5 LT,Rubicon Sparkling Guava,(306) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 1.5 LT -  Africola,14,42,5.0,24.0,100,1500,188.5,1542482.034,66013.5,63000,43500,7500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,112,CityI,kioskType2,63.94622426,24.65065357,Grocery,Province1,ROU,District3,1075, Africola,Afri Cola,Cola,PET,1.5 LT,Pinecola,(1075) | Afri Cola | Pinecola - Cola - 1.5 LT -  Africola,9,0,0.0,0.0,100,1500,49.5,2280.5,56013.5,0,0,0,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,112,CityI,kioskType2,63.94622426,95.9292017,Grocery,Province1,ROU,District3,16, Africola,Afri Cola,Cola,PET,500 ML,Pinecola,(16) | Afri Cola | Pinecola - Cola - 500 ML -  Africola,17,0,0.0,0.0,50,500,86.5,6030.5,13.5,0,0,0,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,151.0306324,184.00088340000002,Grocery,Province1,ROU,District3,1131,Dr Pepper,AnW Cream Soda,Lamonade,PET,500 ML,Pepsi Cola Lime,(1131) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 500 ML - Dr Pepper,18,113,8.0,24.0,50,500,93.5,138755.8605,7963.5,56500,16000,4000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,24.21375246,41.850039339999995,Grocery,Province1,ROU,District3,20,Dr Pepper,AnW Cream Soda,Lamonade,PET,1.5 LT,Pepsi Cola Lime,(20) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1.5 LT - Dr Pepper,18,118,5.0,6.0,100,1500,52.5,102030.5,193.5,177000,16500,7500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,22.18784751,92.12972275999999,Grocery,Province1,ROU,District3,310,Munaken,Diet Coke,Apple,PET,500 ML,Tango Apple,(310) | Diet Coke | Tango Apple - Apple - 500 ML - Munaken,6,85,6.0,12.0,50,500,58.5,30.5,42513.5,42500,9000,3000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,79.59327604,145.598647,Grocery,Province1,ROU,District3,197,Munaken,Diet Coke,Apple,PET,1.5 LT,Tango Apple,(197) | Diet Coke | Tango Apple - Apple - 1.5 LT - Munaken,3,85,5.0,6.0,100,1500,45.5,46530.5,1993.5,127500,16500,7500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,34.71075723,29.1173886,Grocery,Province1,ROU,District3,197, Africola,Almdudler,Orange,PET,500 ML,Pepsi Vanilla,(197) | Almdudler | Pepsi Vanilla - Orange - 500 ML -  Africola,6,147,13.0,18.0,50,500,18.5,99030.5,5663.5,73500,15500,6500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,33.232142859999996,24.49028927,Grocery,Province1,ROU,District3,270, Africola,Almdudler,Orange,PET,1.5 LT,Pepsi Vanilla,(270) | Almdudler | Pepsi Vanilla - Orange - 1.5 LT -  Africola,15,147,8.0,12.0,100,1500,71.5,34780.5,1263.5,220500,30000,12000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,18.19230769,24.65065357,Grocery,Province1,ROU,District3,21,Dr Pepper,Crush Strawberry Soda,Orange,PET,500 ML,Sprite,(21) | Crush Strawberry Soda | Sprite - Orange - 500 ML - Dr Pepper,17,91,6.0,18.0,50,500,90.5,75530.5,733.5,45500,12000,3000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,56.3220339,64.88324923,Grocery,Province1,ROU,District3,66,Dr Pepper,Crush Strawberry Soda,Orange,PET,1.5 LT,Sprite,(66) | Crush Strawberry Soda | Sprite - Orange - 1.5 LT - Dr Pepper,17,113,6.0,12.0,100,1500,71.5,34530.5,51013.5,169500,27000,9000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,79.59327604,24.65065357,Grocery,Province1,ROU,District3,276,Dr Pepper,Bluna Orange,Citrus,PET,500 ML,Seagram G Ale,(276) | Bluna Orange | Seagram G Ale - Citrus - 500 ML - Dr Pepper,17,91,6.0,12.0,50,500,50.5,208530.5,76263.5,45500,9000,3000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,79.59327604,48.012233339999995,Grocery,Province1,ROU,District3,227,Dr Pepper,Bluna Orange,Citrus,PET,1.5 LT,Seagram G Ale,(227) | Bluna Orange | Seagram G Ale - Citrus - 1.5 LT - Dr Pepper,21,67,5.0,18.0,100,1500,20.5,1530.5,838.5,100500,34500,7500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,14.55,35.37085638,Grocery,Province1,ROU,District3,361,Dr Pepper,Chupa Chups Grape,Cola,PET,500 ML,7Up Cherry,(361) | Chupa Chups Grape | 7Up Cherry - Cola - 500 ML - Dr Pepper,18,113,6.0,12.0,50,500,58.5,13140.5,18813.5,56500,9000,3000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,34.71075723,145.598647,Grocery,Province1,ROU,District3,362,Dr Pepper,Chupa Chups Grape,Cola,PET,1.5 LT,7Up Cherry,(362) | Chupa Chups Grape | 7Up Cherry - Cola - 1.5 LT - Dr Pepper,17,91,5.0,12.0,100,1500,33.5,9780.5,3113.5,136500,25500,7500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,25.20012163,95.99002379,Grocery,Province1,ROU,District3,270, Africola,Big Peach Soda,Lamonade,PET,500 ML,Rubicon Sparkling Guava,(270) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 500 ML -  Africola,11,142,6.0,12.0,50,500,138.5,36030.5,24763.5,71000,9000,3000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,81.4050207,75.06670978,Grocery,Province1,ROU,District3,309, Africola,Big Peach Soda,Lamonade,PET,1.5 LT,Rubicon Sparkling Guava,(309) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 1.5 LT -  Africola,11,71,5.0,6.0,100,1500,33.5,29030.5,2613.5,106500,16500,7500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,101.15196078,64.88324923,Grocery,Province1,ROU,District3,270, Africola,Big Peach Soda,Lamonade,PET,2.25 LT,Rubicon Sparkling Guava,(270) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 2.25 LT -  Africola,6,47,2.0,6.0,130,2250,53.5,59030.5,11773.5,105750,18000,4500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,110.5416667,63.066581629999995,Grocery,Province1,ROU,District3,276,Dr Pepper,Chupa Chups Grape,Cola,CAN,300 ML,7Up Cherry,(276) | Chupa Chups Grape | 7Up Cherry - Cola - 300 ML - Dr Pepper,6,67,0.0,0.0,50,300,60.5,7208025.17,31408.5,20100,0,0,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,101.15196078,48.012233339999995,Grocery,Province1,ROU,District3,296,Munaken,Diet Coke,Apple,PET,300 ML,Tango Apple,(296) | Diet Coke | Tango Apple - Apple - 300 ML - Munaken,21,92,8.0,12.0,30,300,156.5,76530.5,923.5,27600,6000,2400,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,25.20012163,24.65065357,Grocery,Province1,ROU,District3,690, Africola,Almdudler,Orange,CAN,250 ML,Pepsi Vanilla,(690) | Almdudler | Pepsi Vanilla - Orange - 250 ML -  Africola,15,89,6.0,12.0,60,250,43.5,30030.5,1163.5,22250,4500,1500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,60.26307717,48.012233339999995,Grocery,Province1,ROU,District3,279, Africola,Big Peach Soda,Lamonade,CAN,250 ML,Rubicon Sparkling Guava,(279) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 250 ML -  Africola,38,119,8.0,12.0,50,250,186.5,130530.5,6093.5,29750,5000,2000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,79.59327604,184.00088340000002,Grocery,Province1,ROU,District3,270,Dr Pepper,Chupa Chups Grape,Cola,CAN,250 ML,7Up Cherry,(270) | Chupa Chups Grape | 7Up Cherry - Cola - 250 ML - Dr Pepper,18,141,4.0,12.0,50,250,38.5,24780.5,1483.5,35250,4000,1000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,56.9375,12.740123740000001,Grocery,Province1,ROU,District3,299,Dr Pepper,AnW Cream Soda,Lamonade,CAN,250 ML,Pepsi Cola Lime,(299) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 250 ML - Dr Pepper,20,141,8.0,12.0,50,250,82.5,5030.5,6613.5,35250,5000,2000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,13.90909091,24.65065357,Grocery,Province1,ROU,District3,136,Dr Pepper,Bluna Orange,Citrus,CAN,250 ML,Seagram G Ale,(136) | Bluna Orange | Seagram G Ale - Citrus - 250 ML - Dr Pepper,33,91,6.0,12.0,50,250,29.5,27030.5,2253.5,22750,4500,1500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,33.232142859999996,59.73397428,Grocery,Province1,ROU,District3,1075,Dr Pepper,Crush Strawberry Soda,Orange,CAN,250 ML,Sprite,(1075) | Crush Strawberry Soda | Sprite - Orange - 250 ML - Dr Pepper,18,141,5.0,12.0,50,250,186.5,9272519.963,413.5,35250,4250,1250,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,101.15196078,41.850039339999995,Grocery,Province1,ROU,District3,20, Africola,Afri Cola,Cola,PET,1.5 LT,Pinecola,(20) | Afri Cola | Pinecola - Cola - 1.5 LT -  Africola,27,77,5.0,12.0,100,1500,18.5,21030.5,4513.5,115500,25500,7500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,101.15196078,74.60011277,Grocery,Province1,ROU,District3,1127, Africola,Afri Cola,Cola,PET,2.25 LT,Pinecola,(1127) | Afri Cola | Pinecola - Cola - 2.25 LT -  Africola,7,47,5.0,18.0,130,2250,15.5,11530.5,783.5,105750,51750,11250,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,25.20012163,60.31811499,Grocery,Province1,ROU,District3,1127, Africola,Afri Cola,Cola,PET,500 ML,Pinecola,(1127) | Afri Cola | Pinecola - Cola - 500 ML -  Africola,37,71,8.0,12.0,50,500,18.5,2837932.181,2063.5,35500,10000,4000,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,67.125,48.012233339999995,Grocery,Province1,ROU,District3,278, Africola,Afri Cola,Cola,CAN,250 ML,Pinecola,(278) | Afri Cola | Pinecola - Cola - 250 ML -  Africola,35,119,6.0,24.0,50,250,30.5,1964806.964,4363.5,29750,7500,1500,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,114,CityI,kioskType2,34.71075723,74.60011277,Grocery,Province1,ROU,District3,21,Dr Pepper,Dr Pepper Cherry,Lamonade,CAN,250 ML,Pepsi Cola Lime,(21) | Dr Pepper Cherry | Pepsi Cola Lime - Lamonade - 250 ML - Dr Pepper,9,67,5.0,6.0,45,250,96.5,29030.5,663.5,16750,2750,1250,Rest of urban Overall,National Urban,District3 Franchise,Grocery (Urban)
4,C,116,CityL,kioskType1,101.15196078,95.9292017,Convenience,Province1,ROU,District2,361,Dr Pepper,AnW Cream Soda,Lamonade,CAR,250 ML,Pepsi Cola Lime,(361) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 250 ML - Dr Pepper,4,92,12.0,0.0,30,250,79.5,10530.5,1463.5,23000,3000,3000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,116,CityL,kioskType1,79.59327604,53.33749341,Convenience,Province1,ROU,District2,229,Dr Pepper,AnW Cream Soda,Lamonade,PET,1.5 LT,Pepsi Cola Lime,(229) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1.5 LT - Dr Pepper,2,45,4.0,0.0,100,1500,26.5,156030.5,413.5,67500,6000,6000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,116,CityL,kioskType1,79.59327604,35.37085638,Convenience,Province1,ROU,District2,1131, Africola,Afri Cola,Cola,PET,500 ML,Pinecola,(1131) | Afri Cola | Pinecola - Cola - 500 ML -  Africola,20,48,8.0,12.0,50,500,340.5,6605177.177,7813.5,24000,10000,4000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,116,CityL,kioskType1,14.55,95.99002379,Convenience,Province1,ROU,District2,1316, Africola,Afri Cola,Cola,PET,1.5 LT,Pinecola,(1316) | Afri Cola | Pinecola - Cola - 1.5 LT -  Africola,3,48,3.0,0.0,100,1500,32.5,13030.5,2553.5,72000,4500,4500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,116,CityL,kioskType1,58.83333333,24.65065357,Convenience,Province1,ROU,District2,1614, Africola,Almdudler,Orange,PET,1.5 LT,Pepsi Vanilla,(1614) | Almdudler | Pepsi Vanilla - Orange - 1.5 LT -  Africola,2,24,4.0,0.0,100,1500,26.5,9030.5,33013.5,36000,6000,6000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,116,CityL,kioskType1,64.57142857,64.88324923,Convenience,Province1,ROU,District2,432,Dr Pepper,Chupa Chups Grape,Cola,CAR,250 ML,7Up Cherry,(432) | Chupa Chups Grape | 7Up Cherry - Cola - 250 ML - Dr Pepper,3,92,14.0,0.0,30,250,158.5,36030.5,4913.5,23000,3500,3500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,116,CityL,kioskType1,22.18784751,95.9292017,Convenience,Province1,ROU,District2,310,Dr Pepper,Chupa Chups Grape,Cola,PET,1.5 LT,7Up Cherry,(310) | Chupa Chups Grape | 7Up Cherry - Cola - 1.5 LT - Dr Pepper,2,45,3.0,0.0,100,1500,16.5,246476.3754,5313.5,67500,4500,4500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,116,CityL,kioskType1,101.15196078,63.598766399999995,Convenience,Province1,ROU,District2,306, Africola,Big Peach Soda,Lamonade,PET,500 ML,Rubicon Sparkling Guava,(306) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 500 ML -  Africola,20,48,6.0,12.0,50,500,58.5,1030.5,3288.5,24000,9000,3000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,116,CityL,kioskType1,33.232142859999996,24.65065357,Convenience,Province1,ROU,District2,300, Africola,Big Peach Soda,Lamonade,PET,1.5 LT,Rubicon Sparkling Guava,(300) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 1.5 LT -  Africola,2,48,3.0,0.0,100,1500,9.5,47280.5,5263.5,72000,4500,4500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,116,CityL,kioskType1,63.94622426,48.012233339999995,Convenience,Province1,ROU,District2,199, Africola,Afri Cola,Cola,CAN,250 ML,Pinecola,(199) | Afri Cola | Pinecola - Cola - 250 ML -  Africola,4,48,4.0,0.0,50,250,38.5,20280.5,2183.5,12000,1000,1000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,116,CityL,kioskType1,33.232142859999996,48.012233339999995,Convenience,Province1,ROU,District2,1129, Africola,Big Peach Soda,Lamonade,CAN,250 ML,Rubicon Sparkling Guava,(1129) | Big Peach Soda | Rubicon Sparkling Guava - Lamonade - 250 ML -  Africola,3,48,8.0,0.0,50,250,30.5,12030.5,119263.5,12000,2000,2000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,116,CityL,kioskType1,58.65929204,74.60011277,Convenience,Province1,ROU,District2,673,Dr Pepper,AnW Cream Soda,Lamonade,CAN,250 ML,Pepsi Cola Lime,(673) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 250 ML - Dr Pepper,3,45,3.0,0.0,50,250,93.5,1173444.29,5138.5,11250,750,750,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,116,CityL,kioskType1,56.9375,63.066581629999995,Convenience,Province1,ROU,District2,1127,Dr Pepper,Crush Strawberry Soda,Orange,CAN,250 ML,Sprite,(1127) | Crush Strawberry Soda | Sprite - Orange - 250 ML - Dr Pepper,3,45,3.0,0.0,50,250,34.5,28530.5,4213.5,11250,750,750,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,116,CityL,kioskType1,151.0306324,23.59511191,Convenience,Province1,ROU,District2,306,Sigma Industry,Faxe Kondi,Cola,PET,300 ML,Vita Cola,(306) | Faxe Kondi | Vita Cola - Cola - 300 ML - Sigma Industry,2,52,8.0,0.0,30,300,16.5,85530.5,34763.5,15600,2400,2400,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,117,CityL,kioskType1,110.5416667,41.850039339999995,Convenience,Province1,ROU,District2,279,Dr Pepper,AnW Cream Soda,Lamonade,PET,500 ML,Pepsi Cola Lime,(279) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 500 ML - Dr Pepper,7,45,8.0,0.0,50,500,22.5,38280.5,9673.5,22500,4000,4000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,117,CityL,kioskType1,14.55,95.9292017,Convenience,Province1,ROU,District2,139,Dr Pepper,AnW Cream Soda,Lamonade,PET,1.5 LT,Pepsi Cola Lime,(139) | AnW Cream Soda | Pepsi Cola Lime - Lamonade - 1.5 LT - Dr Pepper,10,45,4.0,6.0,100,1500,8.5,64530.5,61763.5,67500,15000,6000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,117,CityL,kioskType1,11.807692308,69.17223679,Convenience,Province1,ROU,District2,279,Dr Pepper,Crush Strawberry Soda,Orange,PET,500 ML,Sprite,(279) | Crush Strawberry Soda | Sprite - Orange - 500 ML - Dr Pepper,6,45,7.0,0.0,50,500,31.5,2530.5,613.5,22500,3500,3500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,117,CityL,kioskType1,58.77272727,48.012233339999995,Convenience,Province1,ROU,District2,1127,Dr Pepper,Crush Strawberry Soda,Orange,PET,1.5 LT,Sprite,(1127) | Crush Strawberry Soda | Sprite - Orange - 1.5 LT - Dr Pepper,3,45,3.0,0.0,100,1500,6.5,18030.5,2363.5,67500,4500,4500,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,117,CityL,kioskType1,56.9375,23.91858801,Convenience,Province1,ROU,District2,1355,Dr Pepper,Bluna Orange,Citrus,PET,500 ML,Seagram G Ale,(1355) | Bluna Orange | Seagram G Ale - Citrus - 500 ML - Dr Pepper,7,45,6.0,0.0,50,500,53.5,83530.5,14513.5,22500,3000,3000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
4,C,117,CityL,kioskType1,34.71075723,95.99002379,Convenience,Province1,ROU,District2,176,Dr Pepper,Bluna Orange,Citrus,PET,1.5 LT,Seagram G Ale,(176) | Bluna Orange | Seagram G Ale - Citrus - 1.5 LT - Dr Pepper,9,45,4.0,6.0,100,1500,164.5,65030.5,4563.5,67500,15000,6000,Rest of urban Overall,National Urban,District2 Franchise,Convenience (Urban)
