id,Date,Hour,Timestamp,Start_Time,End_Time,Duration,Text,Channel,Program,Speakers,Program_Type,Person,Designation,Orgs,Groups,Location,media_link,image_link
8129,2/17/2024,0400-0500,00:46:57 - 00:47:00,0:46:57,0:47:00,3,We did not do any work in human resource development.,ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8130,2/17/2024,0400-0500,00:47:00 - 00:47:03,0:47:00,0:47:03,3,"See, I feel sorry because basically I am a writer.",ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8131,2/17/2024,0400-0500,00:47:03 - 00:47:09,0:47:03,0:47:09,6,"So, when I see young people roaming in the streets, barefooted, they are not in a position to ask anything.",ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8132,2/17/2024,0400-0500,00:47:09 - 00:47:13,0:47:09,0:47:13,4,Until we focus on human resource development and honesty.,ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8133,2/17/2024,0400-0500,00:47:13 - 00:47:18,0:47:13,0:47:18,5,"Shazia, believe me, there are two categories in it.",ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,Shazia,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8134,2/17/2024,0400-0500,00:47:18 - 00:47:25,0:47:18,0:47:25,7,One category is educated people and the other 40% are non-technical people.,ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8135,2/17/2024,0400-0500,00:47:25 - 00:47:30,0:47:25,0:47:30,5,"So, human resource development takes any economy forward.",ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8136,2/17/2024,0400-0500,00:47:30 - 00:47:33,0:47:30,0:47:33,3,"We have never paid any attention to the basic basis of human development,",ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8137,2/17/2024,0400-0500,00:47:33 - 00:47:36,0:47:33,0:47:36,3,"human improvement, and strengthening the society.",ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8138,2/17/2024,0400-0500,00:47:36 - 00:47:39,0:47:36,0:47:39,3,"You can believe me, people may agree or not.",ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8139,2/17/2024,0400-0500,00:47:39 - 00:47:42,0:47:39,0:47:42,3,We have never paid any attention to that.,ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8140,2/17/2024,0400-0500,00:47:42 - 00:47:47,0:47:42,0:47:47,5,"And today, this is the reason that we are seeing the dream of progress,",ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8141,2/17/2024,0400-0500,00:47:47 - 00:47:50,0:47:47,0:47:50,3,"that their unemployment will end, their inflation will end,",ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8142,2/17/2024,0400-0500,00:47:50 - 00:47:51,0:47:50,0:47:51,1,that is not being fulfilled.,ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8143,2/17/2024,0400-0500,00:47:51 - 00:47:54,0:47:51,0:47:54,3,"And the second thing is that what you said first,",ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8144,2/17/2024,0400-0500,00:47:54 - 00:47:56,0:47:54,0:47:56,2,"which I want to say very clearly,",ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8145,2/17/2024,0400-0500,00:47:56 - 00:48:00,0:47:56,0:48:00,4,we lie a lot and make things worse.,ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8146,2/17/2024,0400-0500,00:48:00 - 00:48:03,0:48:00,0:48:03,3,We want to come to reality.,ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8147,2/17/2024,0400-0500,00:48:03 - 00:48:10,0:48:03,0:48:10,7,"And if the public tells us that our current situation is such, that we have to fulfill the conditions of IAF, if we don't, how will we move forward?",ptv,NuktaItraz,SPEAKER_05,Talkshow,,,IAF,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8148,2/17/2024,0400-0500,00:48:10 - 00:48:15,0:48:10,0:48:15,5,"And what Shahrukh said is absolutely right, that spread your wings as much as you can.",ptv,NuktaItraz,SPEAKER_05,Talkshow,Shahrukh,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8149,2/17/2024,0400-0500,00:48:15 - 00:48:32,0:48:15,0:48:32,17,"Your expenses are high, your income is low. All the people who came to power, all the people who came to power, all of them were very relaxed.",ptv,NuktaItraz,Multiple,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8150,2/17/2024,0400-0500,00:48:32 - 00:48:37,0:48:32,0:48:37,5,Half of the businessmen knew what they were doing.,ptv,NuktaItraz,Multiple,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8151,2/17/2024,0400-0500,00:48:37 - 00:48:40,0:48:37,0:48:40,3,"When they were not able to do anything, then now it is like this.",ptv,NuktaItraz,SPEAKER_05,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8152,2/17/2024,0400-0500,00:48:40 - 00:48:50,0:48:40,0:48:50,10,"Last comment Sir Shariq. I think that the question about China's exports, unfortunately we don't have any surplus.",ptv,NuktaItraz,Multiple,Talkshow,Shariq,,,,China,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8153,2/17/2024,0400-0500,00:48:50 - 00:49:00,0:48:50,0:49:00,10,"Our small exports that touch 25-30 billion dollars, that too at the cost of huge import bill.",ptv,NuktaItraz,SPEAKER_06,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8154,2/17/2024,0400-0500,00:49:00 - 00:49:08,0:49:00,0:49:08,8,"And our export products, including textiles, are in great demand for import.",ptv,NuktaItraz,SPEAKER_06,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8155,2/17/2024,0400-0500,00:49:08 - 00:49:12,0:49:08,0:49:12,4,We don't have anything to export for China.,ptv,NuktaItraz,SPEAKER_06,Talkshow,,,,,China,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8156,2/17/2024,0400-0500,00:49:12 - 00:49:16,0:49:12,0:49:16,4,Because China has become a very modern economy of the world.,ptv,NuktaItraz,SPEAKER_06,Talkshow,,,,,China,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8157,2/17/2024,0400-0500,00:49:16 - 00:49:20,0:49:16,0:49:20,4,"In China, many garments are exported like Gucci.",ptv,NuktaItraz,SPEAKER_06,Talkshow,,,Gucci,,China,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8158,2/17/2024,0400-0500,00:49:20 - 00:49:29,0:49:20,0:49:29,9,"China has a very high value in food products, construction products, electrical appliances, chemicals,",ptv,NuktaItraz,SPEAKER_06,Talkshow,,,,,China,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8159,2/17/2024,0400-0500,00:49:29 - 00:49:53,0:49:29,0:49:53,24,"you know that China is an exporter of 2.5 trillion dollars, its imports of 2, which we call surplus, and that level of quality, both are not there.",ptv,NuktaItraz,SPEAKER_06,Talkshow,,,,,China,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8160,2/17/2024,0400-0500,00:49:53 - 00:49:59,0:49:53,0:49:59,6,"So, it is a very common thing to say that we have a failure, we have this, we have that.",ptv,NuktaItraz,SPEAKER_06,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8161,2/17/2024,0400-0500,00:49:59 - 00:50:06,0:49:59,0:50:06,7,There are many things that are related to the policy making's policy for the last 30-40 years.,ptv,NuktaItraz,SPEAKER_06,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8162,2/17/2024,0400-0500,00:50:06 - 00:50:11,0:50:06,0:50:11,5,"Absolutely, it is a very good thing. I would like to make this note of the program.",ptv,NuktaItraz,Multiple,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8163,2/17/2024,0400-0500,00:50:11 - 00:50:14,0:50:11,0:50:14,3,Governments are coming and going all over the world.,ptv,NuktaItraz,SPEAKER_03,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8164,2/17/2024,0400-0500,00:50:14 - 00:50:18,0:50:14,0:50:18,4,"But if something sustains, exists, then it is their economy policy.",ptv,NuktaItraz,SPEAKER_03,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8165,2/17/2024,0400-0500,00:50:18 - 00:50:26,0:50:18,0:50:26,8,"There are many examples, take China, ITs, UAE, there and many other countries where governments have been coming and going",ptv,NuktaItraz,SPEAKER_03,Talkshow,,,,,"China, UAE",http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8166,2/17/2024,0400-0500,00:50:26 - 00:50:30,0:50:26,0:50:30,4,but after that what we see existing is economy policy,ptv,NuktaItraz,SPEAKER_03,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8167,2/17/2024,0400-0500,00:50:30 - 00:50:33,0:50:30,0:50:33,3,"whatever government comes, it will be a big challenge for it",ptv,NuktaItraz,SPEAKER_03,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8168,2/17/2024,0400-0500,00:50:33 - 00:50:36,0:50:33,0:50:36,3,but the ones who are taking better economic measures with patience,ptv,NuktaItraz,SPEAKER_03,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8169,2/17/2024,0400-0500,00:50:36 - 00:50:38,0:50:36,0:50:38,2,should be kept in mind,ptv,NuktaItraz,SPEAKER_03,Talkshow,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8170,2/17/2024,0400-0500,00:50:38 - 00:50:46,0:50:38,0:50:46,8,"this was all about the program, Allah Hafiz I'm sorry, I'm sorry. I'm sorry, I'm sorry. I'm sorry, I'm sorry.",ptv,NuktaItraz,SPEAKER_03,Talkshow,Allah Hafiz,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8171,2/17/2024,0400-0500,00:51:04 - 00:51:25,0:51:04,0:51:25,21,"I'm sorry, I'm sorry. I'm sorry, I'm sorry. We are trying to talk about the issues of women.",ptv,Trailers,SPEAKER_10,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8172,2/17/2024,0400-0500,00:51:25 - 00:51:29,0:51:25,0:51:29,4,The questions that arise in the minds of my sisters and mothers.,ptv,Trailers,SPEAKER_10,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8173,2/17/2024,0400-0500,00:51:29 - 00:51:32,0:51:29,0:51:32,3,And they want to know the solution to them.,ptv,Trailers,SPEAKER_10,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8174,2/17/2024,0400-0500,00:51:32 - 00:51:33,0:51:32,0:51:33,1,To get their answer.,ptv,Trailers,SPEAKER_10,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8175,2/17/2024,0400-0500,00:51:33 - 00:51:35,0:51:33,0:51:35,2,In the light of the Quran and Sunnah.,ptv,Trailers,SPEAKER_10,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8176,2/17/2024,0400-0500,00:51:35 - 00:51:38,0:51:35,0:51:38,3,We have invited the women to our special programs.,ptv,Trailers,SPEAKER_10,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8177,2/17/2024,0400-0500,00:51:38 - 00:51:41,0:51:38,0:51:41,3,Islamic scholars.,ptv,Trailers,SPEAKER_10,Trailers,,,,Islamic,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8178,2/17/2024,0400-0500,00:51:41 - 00:51:44,0:51:41,0:51:44,3,And they will answer your questions.,ptv,Trailers,Multiple,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8179,2/17/2024,0400-0500,00:51:44 - 00:51:47,0:51:44,0:51:47,3,"Whenever you want to distribute inheritance,",ptv,Trailers,SPEAKER_11,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8180,2/17/2024,0400-0500,00:51:47 - 00:51:50,0:51:47,0:51:50,3,then there is one share of the boy equal to two shares of the girl.,ptv,Trailers,SPEAKER_11,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8181,2/17/2024,0400-0500,00:51:50 - 00:51:52,0:51:50,0:51:52,2,Marriage is an institution.,ptv,Trailers,Multiple,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8182,2/17/2024,0400-0500,00:51:52 - 00:51:54,0:51:52,0:51:54,2,The whole world is understanding its importance.,ptv,Trailers,SPEAKER_12,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8183,2/17/2024,0400-0500,00:51:54 - 00:51:56,0:51:54,0:51:56,2,Marriage should be absolutely purposeful.,ptv,Trailers,SPEAKER_12,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8184,2/17/2024,0400-0500,00:51:56 - 00:51:59,0:51:56,0:51:59,3,It should be such that some girls learn from it.,ptv,Trailers,SPEAKER_12,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8185,2/17/2024,0400-0500,00:51:59 - 00:52:03,0:51:59,0:52:03,4,Our faith is not complete until we treat women well and fulfill our responsibilities.,ptv,Trailers,Multiple,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8186,2/17/2024,0400-0500,00:52:03 - 00:52:46,0:52:03,0:52:46,43,"So if the marriage is fixed at the right time, then it is half-done. The Prophet Muhammad There is no god but He, the Most Merciful, the Most Compassionate",ptv,Trailers,Multiple,Trailers,The Prophet Muhammad,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8187,2/17/2024,0400-0500,00:52:46 - 00:52:51,0:52:46,0:52:51,5,"The Sovereign, the Holy, the Peaceful",ptv,Trailers,SPEAKER_09,Trailers,"The Sovereign,",,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8188,2/17/2024,0400-0500,00:52:51 - 00:52:57,0:52:51,0:52:57,6,"The Believer, the Enlightened, the Noble, the Great",ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8189,2/17/2024,0400-0500,00:52:57 - 00:53:45,0:52:57,0:53:45,48,"The Most Generous, the Creator, All-Pervading, All-Honorable, All-Merciful, All-Forgiving, All-Forgtle, Light, High, Honorable, Beautiful, Wise, Just, Honest, Great, Merciful, Merciful",ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8190,2/17/2024,0400-0500,00:53:58 - 00:54:16,0:53:58,0:54:16,18,The Most Merciful The Honorable Prophet,ptv,Trailers,SPEAKER_09,Trailers,"The Most Merciful, The Honorable Prophet",,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8191,2/17/2024,0400-0500,00:54:20 - 00:54:21,0:54:20,0:54:21,1,"The Righteous, the Wise, the Wise",ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8192,2/17/2024,0400-0500,00:54:23 - 00:54:24,0:54:23,0:54:24,1,"The Protector, the Protector",ptv,Trailers,SPEAKER_09,Trailers,"The Protector,, the Protector",,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8455,2/17/2024,0500-0600,00:34:55 - 00:34:57,0:34:55,0:34:57,2,"When we do wrong, it stops us.",ptv,News HL,SPEAKER_07,News HL,,,,,,http://127.0.0.1:8000/0500-0600.mp4,http://127.0.0.1:8000/0500-0600.jpg
8193,2/17/2024,0400-0500,00:55:09 - 00:55:10,0:55:09,0:55:10,1,"The One who saves, the heals, gives life, life to living and dead One, is one Wise, Merciful, Merciful Owner of all treasures beauty nobility",ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8194,2/17/2024,0400-0500,00:55:20 - 00:55:46,0:55:20,0:55:46,26,"The Glorious, the Great, the Rich, the Rich, nor in the world except the One in the Heavens The Prophet's Messenger",ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8195,2/17/2024,0400-0500,00:56:26 - 00:56:27,0:56:26,0:56:27,1,"Ahmad, Hamid, Mahmoud My judge is a judge My judge is a judge",ptv,Trailers,SPEAKER_09,Trailers,"Ahmad, Hamid, Mahmoud",,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8196,2/17/2024,0400-0500,00:56:29 - 00:56:31,0:56:29,0:56:31,2,My judge is a judge,ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8197,2/17/2024,0400-0500,00:56:33 - 00:56:34,0:56:33,0:56:34,1,My judge is a judge,ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8198,2/17/2024,0400-0500,00:56:36 - 00:56:39,0:56:36,0:56:39,3,My judge is a judge,ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8199,2/17/2024,0400-0500,00:56:45 - 00:56:46,0:56:45,0:56:46,1,"He is perfect, honest, trustworthy, the righteous, the pious",ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8200,2/17/2024,0400-0500,00:56:52 - 00:56:53,0:56:52,0:56:53,1,"The one who is the helper, the helper of the Prophet",ptv,Trailers,SPEAKER_09,Trailers,Prophet,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8201,2/17/2024,0400-0500,00:57:00 - 00:57:07,0:57:00,0:57:07,7,"The master of Allah, the most great, and well-guarded",ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8202,2/17/2024,0400-0500,00:57:07 - 00:57:14,0:57:07,0:57:14,7,"Orphan, generous, and a good man",ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8203,2/17/2024,0400-0500,00:57:15 - 00:57:19,0:57:15,0:57:19,4,"Assim, the best, a righteous witness",ptv,Trailers,SPEAKER_09,Trailers,Assim,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8204,2/17/2024,0400-0500,00:57:19 - 00:57:23,0:57:19,0:57:23,4,"A messenger, a wise, a good man",ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8205,2/17/2024,0400-0500,00:57:23 - 00:57:27,0:57:23,0:57:27,4,"A messenger to you, a merciful messenger The most generous, the most knowledgeable, the most generous The most merciful, the most compassionate, the most compassionate",ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8206,2/17/2024,0400-0500,00:57:27 - 00:57:31,0:57:27,0:57:31,4,"The most faithful, the most truthful, the most loving, the most generous",ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8207,2/17/2024,0400-0500,00:57:31 - 00:57:36,0:57:31,0:57:36,5,"The most obedient, the most obedient, the most obedient",ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8208,2/17/2024,0400-0500,00:57:36 - 00:57:41,0:57:36,0:57:41,5,"The most loving, the most loving, the most loving",ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8209,2/17/2024,0400-0500,00:57:41 - 00:57:45,0:57:41,0:57:45,4,"The most kind, the most kind The most generous, the most who is the saviour of all",ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8210,2/17/2024,0400-0500,00:57:46 - 00:57:49,0:57:46,0:57:49,3,He is the one who is the saviour of all,ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8211,2/17/2024,0400-0500,00:57:50 - 00:57:53,0:57:50,0:57:53,3,He is the one who is the saviour of all,ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8212,2/17/2024,0400-0500,00:57:54 - 00:57:57,0:57:54,0:57:57,3,He is the one who is the saviour of all,ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8213,2/17/2024,0400-0500,00:57:58 - 00:58:01,0:57:58,0:58:01,3,He is the one who is the saviour of all,ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8214,2/17/2024,0400-0500,00:58:02 - 00:58:08,0:58:02,0:58:08,6,"He is the one who is the, near, and called upon, O my Master",ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8215,2/17/2024,0400-0500,00:58:08 - 00:58:15,0:58:08,0:58:15,7,"The one who is just, just, and true, O my Master",ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8216,2/17/2024,0400-0500,00:58:15 - 00:58:45,0:58:15,0:58:45,30,"The Messenger of the Merciful, Guardian, Protector A true believer, a servant prophets, messengers",ptv,Trailers,SPEAKER_09,Trailers,The Messenger of the Merciful,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8217,2/17/2024,0400-0500,00:58:46 - 00:58:49,0:58:46,0:58:49,3,"The chosen one, the chosen one",ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8218,2/17/2024,0400-0500,00:58:50 - 00:58:53,0:58:50,0:58:53,3,Muhammad,ptv,Trailers,SPEAKER_09,Trailers,Muhammad,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8219,2/17/2024,0400-0500,00:58:54 - 00:59:06,0:58:54,0:59:06,12,Peace be upon him I'm not a fool I'm not a fool I'm not a fool,ptv,Trailers,SPEAKER_09,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8220,2/17/2024,0400-0500,00:59:24 - 00:59:48,0:59:24,0:59:48,24,I'm not a fool I'm not a fool The government has solved many problems of steps to solve the problems. It is important to provide all the facilities to the business community.,ptv,Trailers,SPEAKER_13,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8221,2/17/2024,0400-0500,00:59:48 - 00:59:52,0:59:48,0:59:52,4,The residents of the city have been asked to come to the electricity department.,ptv,Trailers,SPEAKER_13,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8222,2/17/2024,0400-0500,00:59:52 - 00:59:58,0:59:52,0:59:58,6,The minister has said that the electricity problem is a problem of the foundations.,ptv,Trailers,SPEAKER_13,Trailers,,,,,,http://127.0.0.1:8000/0400-0500.mp4,http://127.0.0.1:8000/0400-0500.jpg
8456,2/17/2024,0500-0600,00:34:57 - 00:34:59,0:34:57,0:34:59,2,"When we do good, it praises us.",ptv,News HL,SPEAKER_07,News HL,,,,,,http://127.0.0.1:8000/0500-0600.mp4,http://127.0.0.1:8000/0500-0600.jpg
8223,2/17/2024,0500-0600,00:00:00 - 00:00:09,0:00:00,0:00:09,9,The National Assembly will be called for the approval of the decision of the people.,ptv,News HL,Multiple,News HL,,,The National Assembly,,,http://127.0.0.1:8000/0500-0600.mp4,http://127.0.0.1:8000/0500-0600.jpg
