id,Date,Hour,Timestamp,Start_Time,End_Time,Duration,Text,TV,Topic,Speakers,Program_Type,Person,Designation,Orgs,Groups,Location,media_link,image_link
3261,4/28/2024,1500-1559,00:02:51 - 00:02:56,0:02:51,0:02:56,5,"we invited Dr. Shamsha Alastar Sahiba, who is a former Minister of Treasury.",,,SPEAKER_01,,Shamsha Alastar Sahiba,,Treasury,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3240,4/28/2024,1500-1559,00:01:24 - 00:01:51,0:01:24,0:01:51,27,"You are the Chairman of Pakistan Banks Association. Mr. Zafar Masood, thank you very much. is Mr. Peer, you are the Chief Executive Officer, MD of Systems Ltd. It is a company that has been successful in Pakistan in a short span of time.",,,SPEAKER_01,,"Zafar Masood, Peer",,"<GPE>Pakistan</GPE> Banks Association, Systems Ltd.",,"Pakistan, Pakistan",../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3241,4/28/2024,1500-1559,00:01:51 - 00:01:54,0:01:51,0:01:54,3,"But, can Pakistan reach the level that is claimed?",,,SPEAKER_01,,,,,,Pakistan,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3242,4/28/2024,1500-1559,00:01:54 - 00:01:55,0:01:54,0:01:55,1,We will talk to Mr. Peer today.,,,SPEAKER_01,,Peer,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3243,4/28/2024,1500-1559,00:01:55 - 00:02:01,0:01:55,0:02:01,6,"We also have with us Mr. Ziad Bashir, Director of Gul Ahmed Textile.",,,SPEAKER_01,,Ziad Bashir,,Gul Ahmed Textile,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3244,4/28/2024,1500-1559,00:02:01 - 00:02:03,0:02:01,0:02:03,2,Gul Ahmed is a well-known name.,,,SPEAKER_01,,Gul Ahmed,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3245,4/28/2024,1500-1559,00:02:03 - 00:02:08,0:02:03,0:02:08,5,We will learn from him about the textile and how to move forward in economy.,,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3246,4/28/2024,1500-1559,00:02:08 - 00:02:11,0:02:08,0:02:11,3,We have Syed Ali Hasnain with us.,,,SPEAKER_01,,Syed Ali Hasnain,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3247,4/28/2024,1500-1559,00:02:11 - 00:02:14,0:02:11,0:02:14,3,He is an economist and a professor in LAMS.,,,SPEAKER_01,,,,LAMS,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3248,4/28/2024,1500-1559,00:02:14 - 00:02:16,0:02:14,0:02:16,2,We will learn from him.,,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3249,4/28/2024,1500-1559,00:02:16 - 00:02:21,0:02:16,0:02:21,5,He has already told us his opinion on how to move forward in Pakistan.,,,SPEAKER_01,,,,,,Pakistan,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3250,4/28/2024,1500-1559,00:02:21 - 00:02:24,0:02:21,0:02:24,3,We will talk about what he sees and what decisions should be taken.,,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3251,4/28/2024,1500-1559,00:02:24 - 00:02:28,0:02:24,0:02:28,4,"We have Mohammad Sohail with us. He is, Chief Executive Officer of Topline Securities.",,,SPEAKER_01,,Mohammad Sohail,,Topline Securities,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3252,4/28/2024,1500-1559,00:02:28 - 00:02:32,0:02:28,0:02:32,4,You keep listening to Mr. Mohammad Sohail's point of view.,,,SPEAKER_01,,Mohammad Sohail,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3253,4/28/2024,1500-1559,00:02:32 - 00:02:33,0:02:32,0:02:33,1,Thank you all.,,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3254,4/28/2024,1500-1559,00:02:33 - 00:02:35,0:02:33,0:02:35,2,Ali Tabba will also be with us. He will join us online.,,,SPEAKER_01,,Ali Tabba,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3255,4/28/2024,1500-1559,00:02:35 - 00:02:38,0:02:35,0:02:38,3,You are the Chief Executive Officer of Lucky Cement.,,,SPEAKER_01,,,,Lucky Cement,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3256,4/28/2024,1500-1559,00:02:38 - 00:02:40,0:02:38,0:02:40,2,We are talking about the economy of Pakistan.,,,SPEAKER_01,,,,,,Pakistan,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3257,4/28/2024,1500-1559,00:02:40 - 00:02:43,0:02:40,0:02:43,3,"And whether it is the economy of Pakistan or any other sector of Pakistan,",,,SPEAKER_01,,,,,,"<GPE>Pakistan, <GPE>Pakistan",../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3258,4/28/2024,1500-1559,00:02:43 - 00:02:46,0:02:43,0:02:46,3,women play a very important role in it.,,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3259,4/28/2024,1500-1559,00:02:46 - 00:02:48,0:02:46,0:02:48,2,And there is no woman in our panel right now.,,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3260,4/28/2024,1500-1559,00:02:48 - 00:02:51,0:02:48,0:02:51,3,"So before this question arises that why there is no woman,",,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3262,4/28/2024,1500-1559,00:02:56 - 00:02:58,0:02:56,0:02:58,2,"Apart from this, we invited Seema Kamil Sahiba,",,,SPEAKER_01,,Seema Kamil Sahiba,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3263,4/28/2024,1500-1559,00:02:58 - 00:03:00,0:02:58,0:03:00,2,"who is a former Deputy Governor of State Bank of Pakistan,",,,SPEAKER_01,,,,State Bank of Pakistan,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3264,4/28/2024,1500-1559,00:03:00 - 00:03:02,0:03:00,0:03:02,2,Mahira Maheshat Mahira Rehman Sahiba.,,,SPEAKER_01,,Mahira Maheshat Mahira Rehman Sahiba,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3265,4/28/2024,1500-1559,00:03:02 - 00:03:26,0:03:02,0:03:26,24,"We invited a former Advisor on Finance, Dr. Ayesha Ghospasha Sahiba. Pakistan We have a lot of money in Pakistan. We have a lot of money in Pakistan. We have a lot of money in Pakistan.",,,SPEAKER_01,,Ayesha Ghospasha Sahiba,,,,"<GPE><GPE><GPE>Pakistan, <GPE><GPE><GPE>Pakistan, <GPE><GPE><GPE>Pakistan, <GPE><GPE><GPE>Pakistan",../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3266,4/28/2024,1500-1559,00:03:26 - 00:03:28,0:03:26,0:03:28,2,We have a lot of money in Pakistan.,,,SPEAKER_01,,,,,,Pakistan,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3267,4/28/2024,1500-1559,00:03:28 - 00:03:30,0:03:28,0:03:30,2,We have a lot of money in Pakistan.,,,SPEAKER_01,,,,,,Pakistan,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3268,4/28/2024,1500-1559,00:03:30 - 00:03:32,0:03:30,0:03:32,2,We have a lot of money in Pakistan.,,,SPEAKER_01,,,,,,Pakistan,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3269,4/28/2024,1500-1559,00:03:32 - 00:03:34,0:03:32,0:03:34,2,We have a lot of money in Pakistan.,,,SPEAKER_01,,,,,,Pakistan,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3270,4/28/2024,1500-1559,00:03:34 - 00:03:36,0:03:34,0:03:36,2,We have a lot of money in Pakistan.,,,SPEAKER_01,,,,,,Pakistan,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3271,4/28/2024,1500-1559,00:03:36 - 00:03:38,0:03:36,0:03:38,2,We have a lot of money in Pakistan.,,,SPEAKER_01,,,,,,Pakistan,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3272,4/28/2024,1500-1559,00:03:38 - 00:03:40,0:03:38,0:03:40,2,We have a lot of money in Pakistan.,,,SPEAKER_01,,,,,,Pakistan,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3273,4/28/2024,1500-1559,00:03:40 - 00:03:42,0:03:40,0:03:42,2,We have a lot of money in Pakistan.,,,SPEAKER_01,,,,,,Pakistan,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3274,4/28/2024,1500-1559,00:03:42 - 00:03:44,0:03:42,0:03:44,2,We have a lot of money in Pakistan.,,,SPEAKER_01,,,,,,Pakistan,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3275,4/28/2024,1500-1559,00:03:44 - 00:04:13,0:03:44,0:04:13,29,"We have a lot of money in Pakistan. We have a lot of money in Pakistan. the But if you talk about collection, your taxation system is on a very narrow band and a lot of your population is excluded.",,,"SPEAKER_01, SPEAKER_02",,,,,,"<GPE>Pakistan, <GPE>Pakistan",../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3276,4/28/2024,1500-1559,00:04:13 - 00:04:18,0:04:13,0:04:18,5,So clearly the revenue streams that you have are not complete.,,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3277,4/28/2024,1500-1559,00:04:18 - 00:04:25,0:04:18,0:04:25,7,You can see that in Pakistan there is a large utilization of cash in Pakistan.,,,SPEAKER_02,,,,,,"<GPE>Pakistan, <GPE>Pakistan",../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3278,4/28/2024,1500-1559,00:04:25 - 00:04:30,0:04:25,0:04:30,5,"When you work in cash, it becomes an undocumented economy.",,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3279,4/28/2024,1500-1559,00:04:30 - 00:04:36,0:04:30,0:04:36,6,"So Pakistan itself is not necessarily poor, but the government is poor.",,,SPEAKER_02,,,,,,Pakistan,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3280,4/28/2024,1500-1559,00:04:36 - 00:04:40,0:04:36,0:04:40,4,"So on one hand, we have to focus on how do we improve collection.",,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3281,4/28/2024,1500-1559,00:04:40 - 00:04:47,0:04:40,0:04:47,7,"Apart from this, when you talk about expenditures, you have to look at efficiency.",,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3282,4/28/2024,1500-1559,00:04:47 - 00:04:54,0:04:47,0:04:54,7,Where are we spending our money? How are we bringing these deficits out?,,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3283,4/28/2024,1500-1559,00:04:54 - 00:05:02,0:04:54,0:05:02,8,"By making the government more efficient, expenditures, state owned enterprises should be privatized.",,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3284,4/28/2024,1500-1559,00:05:02 - 00:05:06,0:05:02,0:05:06,4,"Year on year, the revenues that we are collecting...",,,"SPEAKER_01, SPEAKER_02",,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3285,4/28/2024,1500-1559,00:05:06 - 00:05:09,0:05:06,0:05:09,3,"Before coming to the issue of privatization,",,,"SPEAKER_01, SPEAKER_02",,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3286,4/28/2024,1500-1559,00:05:09 - 00:05:10,0:05:09,0:05:10,1,"if we come to the side of revenue,",,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3287,4/28/2024,1500-1559,00:05:10 - 00:05:12,0:05:10,0:05:12,2,"then what are the areas in your opinion,",,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3288,4/28/2024,1500-1559,00:05:12 - 00:05:15,0:05:12,0:05:15,3,"like in the past, it was tried to apply tax",,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3289,4/28/2024,1500-1559,00:05:15 - 00:05:18,0:05:15,0:05:18,3,"on deposits or when you withdraw money,",,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3290,4/28/2024,1500-1559,00:05:18 - 00:05:20,0:05:18,0:05:20,2,it was not working.,,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3291,4/28/2024,1500-1559,00:05:20 - 00:05:22,0:05:20,0:05:22,2,Then the retailers were tried to bring tax net,,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3292,4/28/2024,1500-1559,00:05:22 - 00:05:24,0:05:22,0:05:24,2,"through bills, somehow it didn't work,",,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3293,4/28/2024,1500-1559,00:05:24 - 00:05:25,0:05:24,0:05:25,1,political problems came.,,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3294,4/28/2024,1500-1559,00:05:25 - 00:05:28,0:05:25,0:05:28,3,"Now a Tarjeev Dosa scheme has come, there is no one registered in it.",,,SPEAKER_01,,Tarjeev Dosa,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3295,4/28/2024,1500-1559,00:05:28 - 00:05:31,0:05:28,0:05:31,3,People have gone to the triple digit with difficulty.,,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3296,4/28/2024,1500-1559,00:05:31 - 00:05:34,0:05:31,0:05:34,3,"So, there are retailers, then there is talk of real estate, there is talk of agriculture,",,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3297,4/28/2024,1500-1559,00:05:34 - 00:05:37,0:05:34,0:05:37,3,"how can they be taxed, can we go ahead without it?",,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3298,4/28/2024,1500-1559,00:05:37 - 00:05:41,0:05:37,0:05:41,4,"See, you will have to do foundational things in this.",,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3299,4/28/2024,1500-1559,00:05:41 - 00:05:47,0:05:41,0:05:47,6,"So, first of all, what we talk about, and I think Mr. Asif is sitting here, he will add more to it, about Digital Pakistan.",,,SPEAKER_02,,Asif,,Digital Pakistan,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3300,4/28/2024,1500-1559,00:05:47 - 00:05:54,0:05:47,0:05:54,7,"So, as you bring digital payment mechanisms, you will get an idea of funds flows, right?",,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3301,4/28/2024,1500-1559,00:05:54 - 00:05:58,0:05:54,0:05:58,4,"So, you will start to be able to see how things are going.",,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3302,4/28/2024,1500-1559,00:05:58 - 00:06:05,0:05:58,0:06:05,7,"At this time, if someone brings cash and deposits it on the bank counter. There are no cash handling charges.",,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3303,4/28/2024,1500-1559,00:06:05 - 00:06:10,0:06:05,0:06:10,5,"So we need to look at how do we restrict cash,",,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3304,4/28/2024,1500-1559,00:06:10 - 00:06:12,0:06:10,0:06:12,2,how do we limit cash.,,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3305,4/28/2024,1500-1559,00:06:12 - 00:06:15,0:06:12,0:06:15,3,"And as we take it to digital,",,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3306,4/28/2024,1500-1559,00:06:15 - 00:06:18,0:06:15,0:06:18,3,"whether it is POS machines, cards,",,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3307,4/28/2024,1500-1559,00:06:18 - 00:06:21,0:06:18,0:06:21,3,"or the new technologies like QR code,",,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3308,4/28/2024,1500-1559,00:06:21 - 00:06:24,0:06:21,0:06:24,3,"if you look at your neighbouring countries,",,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3309,4/28/2024,1500-1559,00:06:24 - 00:06:27,0:06:24,0:06:27,3,there is QR code on the rickshaw and on the,,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3310,4/28/2024,1500-1559,00:06:27 - 00:06:29,0:06:27,0:06:29,2,Pachoon's shop as well.,,,SPEAKER_02,,,,Pachoon,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3311,4/28/2024,1500-1559,00:06:29 - 00:06:32,0:06:29,0:06:32,3,Transactions are all getting documented.,,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3312,4/28/2024,1500-1559,00:06:32 - 00:06:39,0:06:32,0:06:39,7,"So there are ways and mechanisms, I think the reels that were going on before this started",,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
3313,4/28/2024,1500-1559,00:06:39 - 00:06:46,0:06:39,0:06:46,7,"as to how we get there, so why and what what? We know both these things.",,,SPEAKER_02,,,,,,,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.mp4,../../resources/ptvnews/streaming3/28-4-2024-great_debate_on_pak_economy_part1\28-4-2024.png
