id,Date,Hour,Timestamp,Start_Time,End_Time,Duration,Text,TV,Topic,Speakers,Program_Type,Person,Designation,Orgs,Groups,Location,media_link,image_link
1387,2/17/2024,,00:03:59 - 00:04:03,0:03:59,0:04:03,4,More than 50 people have been injured in Delhi and Madafat for a month.,,,SPEAKER_01,,,,,,"Delhi, Madafat",../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1388,2/17/2024,,00:04:03 - 00:04:08,0:04:03,0:04:08,5,"The police are investigating the incident. In Delhi and Madafat, 144 farmers were arrested for a month. A Sajjad, a judge, has been waiting for the farmers to accept their demands.",,,SPEAKER_01,,Sajjad,,,,"Delhi, Madafat",../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1389,2/17/2024,,00:04:15 - 00:04:25,0:04:15,0:04:25,10,"The Indian Supreme Court has imposed restrictions on political parties and funding funding for the public sector. The decision of the court may have an impact on the policy of the state,",,,SPEAKER_01,,,,The Indian Supreme Court,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1390,2/17/2024,,00:04:25 - 00:04:30,0:04:25,0:04:30,5,which is giving heavy donations to the political parties.,,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1391,2/17/2024,,00:04:36 - 00:04:40,0:04:36,0:04:40,4,The Magma Mosque has recited the poem of the rains till 21st of February.,,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1392,2/17/2024,,00:04:40 - 00:04:43,0:04:40,0:04:43,3,"It has been raining in Kashmir, Gilgit-Baltistan and Nagar Echanor.",,,SPEAKER_01,,,,,,"Kashmir, Gilgit-Baltistan, Nagar Echanor",../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1393,2/17/2024,,00:04:43 - 00:04:46,0:04:43,0:04:46,3,"The test of the mountaineering was the rain and the cause of the mountaineering was Kashmir, Khyber Pakhtunk Nagar Echanawar, Baris, The mountains were flooded in the rain,",,,SPEAKER_01,,,,,,"Kashmir, Khyber Pakhtunk Nagar Echanawar, Baris",../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1394,2/17/2024,,00:04:46 - 00:04:49,0:04:46,0:04:49,3,"Kashmir was flooded, Khyber Pakhtunkhwa, Murree landsliding,",,,SPEAKER_01,,,,,,"Kashmir, Khyber Pakhtunkhwa, Murree",../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1395,2/17/2024,,00:04:49 - 00:04:52,0:04:49,0:04:52,3,The authorities and all relevant institutions were told to be alert.,,,SPEAKER_01,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1396,2/17/2024,,00:04:58 - 00:05:01,0:04:58,0:05:01,3,"In Tehran, in 33rd Fajr Open Cycle Models Championship,",,,SPEAKER_01,,,,,,Tehran,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1397,2/17/2024,,00:05:01 - 00:05:06,0:05:01,0:05:06,5,"In the 87kg category, Pakistan's Hamza Saeed won gold medal.",,,SPEAKER_01,,Hamza Saeed,,,,Pakistan,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1398,2/17/2024,,00:05:06 - 00:05:32,0:05:06,0:05:32,26,In 56kg category Shahzaib Khan won silver medal. Pakistan Television News,,,SPEAKER_01,,Shahzaib Khan,,Pakistan Television News,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1399,2/17/2024,,00:05:32 - 00:05:36,0:05:32,0:05:36,4,"Assalam-o-Alaikum, I am Muhammad Amarzai with Pakistan Television News",,,SPEAKER_01,,"Assalam-o-Alaikum, Muhammad Amarzai",,Pakistan Television News,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1400,2/17/2024,,00:05:36 - 00:06:21,0:05:36,0:06:21,45,"For more news and updates, keep watching Pakistan Television News Thank you very much. After the 2013 elections, the issue was that four seats were accused of fraud.",,,SPEAKER_01,,,,Pakistan Television News,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1401,2/17/2024,,00:06:21 - 00:06:27,0:06:21,0:06:27,6,"That is, 2024 elections controversial",,,SPEAKER_04,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1402,2/17/2024,,00:06:27 - 00:06:33,0:06:27,0:06:33,6,somewhere it is being said that we won 155 seats from Punjab and we were given 55,,,SPEAKER_04,,,,,,Punjab,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1403,2/17/2024,,00:06:33 - 00:06:40,0:06:33,0:06:40,7,and somewhere it is being said that the whole system was to out Pakistan Tehrik-e-Nasab,,,SPEAKER_04,,,,,,Pakistan,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1404,2/17/2024,,00:06:40 - 00:06:47,0:06:40,0:06:47,7,"sometimes we won 186 seats, sometimes we lost some seats, On one hand, it is being said that the whole system was to out Pakistan Tariq-e-Insaf.",,,SPEAKER_04,,,,,,Pakistan,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1405,2/17/2024,,00:06:47 - 00:06:51,0:06:47,0:06:51,4,"Sometimes we won with 186 seats, sometimes something, sometimes something.",,,SPEAKER_04,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1406,2/17/2024,,00:06:51 - 00:06:57,0:06:51,0:06:57,6,"And on the other hand, Pakistan Muslim League Noon is saying that 100 billion rupees were spent on digital terrorism.",,,SPEAKER_04,,,,Pakistan Muslim League Noon,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1407,2/17/2024,,00:06:57 - 00:07:03,0:06:57,0:07:03,6,And the form 45 of 45 was made and distributed.,,,SPEAKER_04,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1408,2/17/2024,,00:07:03 - 00:07:06,0:07:03,0:07:06,3,"Special websites were made, special accounts were made",,,SPEAKER_04,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1409,2/17/2024,,00:07:06 - 00:07:10,0:07:06,0:07:10,4,strange allegations are being made against each other,,,SPEAKER_04,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1410,2/17/2024,,00:07:10 - 00:07:13,0:07:10,0:07:13,3,"and in the meantime, Moulana Fazlur Rehman",,,SPEAKER_04,,Moulana Fazlur Rehman,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1411,2/17/2024,,00:07:13 - 00:07:19,0:07:13,0:07:19,6,"is talking in favour of his traditionalist, i.e. Pakistan Tehreek-e-Insaf",,,SPEAKER_04,,,,Pakistan Tehreek-e-Insaf,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1412,2/17/2024,,00:07:19 - 00:07:22,0:07:19,0:07:22,3,and is meeting with him,,,SPEAKER_04,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1413,2/17/2024,,00:07:22 - 00:07:26,0:07:22,0:07:26,4,talks are being made about the the government what is going on?,,,SPEAKER_04,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1414,2/17/2024,,00:07:26 - 00:07:28,0:07:26,0:07:28,2,we will talk about this,,,SPEAKER_04,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1415,2/17/2024,,00:07:28 - 00:07:30,0:07:28,0:07:30,2,we have joined from Lahore studio,,,SPEAKER_04,,,,,,Lahore,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1416,2/17/2024,,00:07:30 - 00:07:32,0:07:30,0:07:32,2,"Mr. Salman Ghani, thank you very much",,,SPEAKER_04,,Salman Ghani,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1417,2/17/2024,,00:07:32 - 00:07:34,0:07:32,0:07:34,2,Mr. Syed Chaudhry and from Islamabad,,,SPEAKER_04,,Syed Chaudhry,,,,Islamabad,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1418,2/17/2024,,00:07:34 - 00:07:36,0:07:34,0:07:36,2,we have joined by Mr. Syed Faisal Shakeel,,,SPEAKER_04,,Syed Faisal Shakeel,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1419,2/17/2024,,00:07:36 - 00:07:38,0:07:36,0:07:38,2,so Mr. Salman Ghani,,,SPEAKER_04,,Salman Ghani,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1420,2/17/2024,,00:07:38 - 00:07:40,0:07:38,0:07:40,2,you have seen all this,,,SPEAKER_04,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1421,2/17/2024,,00:07:40 - 00:07:42,0:07:40,0:07:42,2,in a lifetime of journalism,,,SPEAKER_04,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1422,2/17/2024,,00:07:42 - 00:07:44,0:07:42,0:07:44,2,you have seen many elections,,,SPEAKER_04,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1423,2/17/2024,,00:07:44 - 00:07:47,0:07:44,0:07:47,3,many governments being formed and many governments being destroyed.,,,SPEAKER_04,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1424,2/17/2024,,00:07:47 - 00:07:58,0:07:47,0:07:58,11,What level of disorder or chaos is this? Have you ever seen such a situation before?,,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1425,2/17/2024,,00:07:58 - 00:08:00,0:07:58,0:08:00,2,"In the name of Allah, the most merciful.",,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1426,2/17/2024,,00:08:00 - 00:08:09,0:08:00,0:08:09,9,"Imran sahib, we have seen such allegations.",,,SPEAKER_05,,Imran sahib,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1427,2/17/2024,,00:08:09 - 00:08:13,0:08:09,0:08:13,4,"The four circles you mentioned in the beginning,",,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1428,2/17/2024,,00:08:13 - 00:08:15,0:08:13,0:08:15,2,they were later revealed.,,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1429,2/17/2024,,00:08:15 - 00:08:18,0:08:15,0:08:18,3,"And one of them was the Zimri election in Lahore,",,,SPEAKER_05,,,,,,"Zimri, Lahore",../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1431,2/17/2024,,00:08:20 - 00:08:22,0:08:20,0:08:22,2,Ayaan Sadiq won that too.,,,SPEAKER_05,,Ayaan Sadiq,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1432,2/17/2024,,00:08:22 - 00:08:26,0:08:22,0:08:26,4,"Actually, they were made to make an issue. And as you said,",,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1433,2/17/2024,,00:08:26 - 00:08:28,0:08:26,0:08:28,2,they are saying that,,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1434,2/17/2024,,00:08:28 - 00:08:30,0:08:28,0:08:30,2,"Punjab's 155 seats,",,,SPEAKER_05,,,,,,Punjab,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1435,2/17/2024,,00:08:30 - 00:08:32,0:08:30,0:08:32,2,"Punjab's 155 seats are not there,",,,SPEAKER_05,,,,,,Punjab,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1436,2/17/2024,,00:08:32 - 00:08:34,0:08:32,0:08:34,2,it is 141.,,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1437,2/17/2024,,00:08:34 - 00:08:36,0:08:34,0:08:36,2,"See, they are trying to create",,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1438,2/17/2024,,00:08:36 - 00:08:38,0:08:36,0:08:38,2,a new situation.,,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1439,2/17/2024,,00:08:38 - 00:08:40,0:08:38,0:08:40,2,And that majority party,,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1440,2/17/2024,,00:08:40 - 00:08:42,0:08:40,0:08:42,2,was and is,,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1441,2/17/2024,,00:08:42 - 00:08:44,0:08:42,0:08:44,2,the independents of Tehreek-e-Insaf.,,,SPEAKER_05,,,,Tehreek-e-Insaf,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1442,2/17/2024,,00:08:44 - 00:08:48,0:08:44,0:08:48,4,"So, whoever is in this position, he has a constitutional right.",,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1443,2/17/2024,,00:08:48 - 00:08:52,0:08:48,0:08:52,4,He is a part of the system. I think we should remind him that,,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1444,2/17/2024,,00:08:52 - 00:08:56,0:08:52,0:08:56,4,"despite not having a good technical foundation,",,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1445,2/17/2024,,00:08:56 - 00:09:00,0:08:56,0:09:00,4,he did not boycott the elections.,,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1446,2/17/2024,,00:09:00 - 00:09:04,0:09:00,0:09:04,4,And this was a time when he could have been provided with some relief.,,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1447,2/17/2024,,00:09:04 - 00:09:06,0:09:04,0:09:06,2,That is why he was a Makshidi party. for them. This was a Marxist party.,,,SPEAKER_05,,,,,"Makshidi, Marxist",,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1448,2/17/2024,,00:09:06 - 00:09:09,0:09:06,0:09:09,3,"Now, when a decision is made in the parliament, it is based on numbers.",,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1449,2/17/2024,,00:09:09 - 00:09:14,0:09:09,0:09:14,5,"Three big parties, two of the three had to meet and make a commitment and move forward.",,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1450,2/17/2024,,00:09:14 - 00:09:15,0:09:14,0:09:15,1,What happened?,,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1451,2/17/2024,,00:09:15 - 00:09:20,0:09:15,0:09:20,5,"When the results came, a message came that Pakistan is not a Muslim.",,,SPEAKER_05,,,,,Muslim,Pakistan,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1452,2/17/2024,,00:09:20 - 00:09:23,0:09:20,0:09:23,3,People's Party and MQM cannot be discussed.,,,SPEAKER_05,,,,"People's Party, MQM",,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1453,2/17/2024,,00:09:23 - 00:09:25,0:09:23,0:09:25,2,"Maybe the party was were waiting for this,",,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1454,2/17/2024,,00:09:25 - 00:09:27,0:09:25,0:09:27,2,"I am telling you this is the same day's proceedings, the day before yesterday.",,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1455,2/17/2024,,00:09:27 - 00:09:30,0:09:27,0:09:30,3,"When they were waiting, when this happened,",,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1456,2/17/2024,,00:09:30 - 00:09:32,0:09:30,0:09:32,2,"Bilawar Bhutto Zardari said in his press conference,",,,SPEAKER_05,,Bilawar Bhutto Zardari,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1457,2/17/2024,,00:09:32 - 00:09:35,0:09:32,0:09:35,3,"that since they have denied this,",,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1458,2/17/2024,,00:09:35 - 00:09:38,0:09:35,0:09:38,3,"and Muslim League Noon has given us this option,",,,SPEAKER_05,,,,Muslim League Noon,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1459,2/17/2024,,00:09:38 - 00:09:40,0:09:38,0:09:40,2,we are accepting this.,,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1460,2/17/2024,,00:09:40 - 00:09:42,0:09:40,0:09:42,2,"This means that, from this,",,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1461,2/17/2024,,00:09:42 - 00:09:51,0:09:42,0:09:51,9,100% it was evident that they they want to do a political campaign against the government.,,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1462,2/17/2024,,00:09:51 - 00:09:55,0:09:51,0:09:55,4,This is not in the interest of Pakistan at this time.,,,SPEAKER_05,,,,,,Pakistan,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1463,2/17/2024,,00:09:55 - 00:09:58,0:09:55,0:09:58,3,And now they are also contacting other parties.,,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1464,2/17/2024,,00:09:58 - 00:10:05,0:09:58,0:10:05,7,The most interesting case is that Maulana Fazlur Rehman has tried to create this and Moulana Fazlur Rehman,,,SPEAKER_05,,"Maulana Fazlur Rehman, Moulana Fazlur Rehman",,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1465,2/17/2024,,00:10:05 - 00:10:09,0:10:05,0:10:09,4,in front of the young generation of Pakistan and the people of Pakistan,,,SPEAKER_05,,,,,,"<GPE>Pakistan, <GPE>Pakistan",../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1466,2/17/2024,,00:10:09 - 00:10:11,0:10:09,0:10:11,2,he called them a Jewish agent,,,SPEAKER_05,,,,,Jewish,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1467,2/17/2024,,00:10:11 - 00:10:15,0:10:11,0:10:15,4,that they have been launched to complete the international agenda,,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1468,2/17/2024,,00:10:15 - 00:10:17,0:10:15,0:10:17,2,that they are going to accept Israel,,,SPEAKER_05,,,,,,Israel,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1469,2/17/2024,,00:10:17 - 00:10:22,0:10:17,0:10:22,5,and in response he called Moulana Fazlur and Diesel,,,SPEAKER_05,,Moulana Fazlur,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1470,2/17/2024,,00:10:22 - 00:10:24,0:10:22,0:10:24,2,and I remember that on one occasion,,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1471,2/17/2024,,00:10:24 - 00:10:26,0:10:24,0:10:26,2,Mian Khan Sahib said in his speech,,,SPEAKER_05,,Mian Khan Sahib,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
1472,2/17/2024,,00:10:26 - 00:10:28,0:10:26,0:10:28,2,about General Bajwa that he stops me,,,SPEAKER_05,,Bajwa,,,,,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.mp4,../../resources/ptvnews/streaming1/17-02-2024-0100-0200am\17-02-2024.png
